,dist,solution_id,DESIGNATION,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
0,0.0011451491976904177,1636148068921376768,Gaia DR3 5915549033352192384,5915549033352192384,1387209373,2016.0,259.9999533851971,0.4654167,-60.00113976496158,0.40627748,0.3120841539821469,0.57180125,0.5457913,8.226516,-4.841984392972438,0.4520971,-6.650620438037485,0.44561762,0.5433262,-0.366078,-0.4700011,-0.5557261,-0.30813366,-0.4596036,-0.64839286,0.05612686,0.38575602,0.2660433,475,0,471,4,-0.8393956,468.5604,0.0,0.0,95,False,,1.3720374,0.099357076,-0.15254456,-0.0050553135,0.18067569,-0.051087327,-0.029184557,54,22,0.8480954,56,32,1,0.04106871,67.26839,0,0,0.97189164,0.30007225,0.21748675,0.1881439,0.22668442,-142.35977,-18.156757,-2.5300457,-32.02977,False,488,150.00055521008267,0.60660887,247.27722,20.247135,49,59.05517134162212,4.0093994,14.729181,20.910397,51,105.55113369560195,5.2798944,19.991144,19.689238,1.0973713,0,0,0,0,0,1.221159,0.6632614,0.55789757,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,331.1291832548063,-12.828633215576577,263.77713875435023,-36.77769239345236,False,False,0,False,False,False,False,False,False,False,False,1.1795711e-09,5.24733e-13,0.99999607,,,,,,,,,,,,,,,,,,,,,,
1,0.001953732341213289,1636148068921376768,Gaia DR3 5915549029052269440,5915549029052269440,1715364336,2016.0,260.00315595174476,0.42987514,-59.99883464962023,0.34429032,0.050996795489029745,0.50403386,0.10117732,5.2582426,-4.329780596219373,0.45953703,2.9836412554388705,0.39471066,0.46730468,-0.31440556,-0.38390163,-0.5209075,-0.11860155,-0.45383778,-0.55494756,0.039492965,0.30449933,0.27808455,461,0,459,2,-0.23142931,476.3142,0.0,0.0,95,False,,1.2982354,0.09430868,-0.13737556,-0.0015949183,0.19599399,-0.04697321,-0.0037929602,53,23,0.7687796,56,30,0,0.022688877,42.694473,0,0,0.9915873,0.2628857,0.2160736,0.23312002,0.2719775,-138.81874,-15.304424,-0.9851364,-30.820332,False,475,159.67826130093388,0.61821467,258.28937,20.179253,44,53.38045221142666,4.2322674,12.612732,21.020086,49,142.53646900409834,5.1605268,27.620527,19.363081,1.226948,0,0,0,0,0,1.6570053,0.84083366,0.81617165,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,331.13205999879386,-12.828733230379717,263.77888233317293,-36.775257795433475,False,False,0,False,False,False,False,False,False,False,False,1.7942463e-10,3.3224654e-10,0.99999756,,,,,,,,,,,,,,,,,,,,,,
2,0.0022426985879032304,1636148068921376768,Gaia DR3 5915549033360817792,5915549033360817792,1049045871,2016.0,260.0009996233102,0.066298336,-60.002182694541325,0.057138298,0.19246993086665232,0.08101506,2.3757303,5.830431,-5.046807213266636,0.06491535,-2.919531667630422,0.062002093,0.52174675,-0.3858496,-0.46598622,-0.5517598,-0.29934692,-0.481573,-0.57234,0.11477449,0.30018637,0.26697272,499,0,496,3,1.4613562,559.4983,0.20511684,1.4482089,31,False,1.505186,,,,,,,,57,22,0.11907208,60,32,0,0.028753076,16.816097,0,0,1.0463051,0.33611035,0.18923338,0.17533529,0.27564567,-142.28867,-18.986486,-1.9321162,-33.567966,False,494,2431.7527365850715,1.4737207,1650.0771,17.222569,54,1184.1241203837915,4.849189,244.19014,17.655048,56,1785.5757701788061,6.688826,266.94904,16.61845,1.2212179,0,0,0,0,0,1.0365982,0.43247986,0.60411835,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,331.1285737846609,-12.829637301408493,263.77790168965095,-36.77868632967442,False,False,0,True,False,False,False,False,True,True,False,1.02143066e-13,5.102211e-13,0.9999881,4992.11,4983.857,5006.255,4.1962,4.1904,4.1993,-0.7838,-0.7957,-0.7649,3003.636,2981.222,3034.9714,0.0096,0.0025,0.0231,0.0077,0.002,0.0187,0.0042,0.0011,0.0101,MARCS
3,0.0024891158815149366,1636148068921376768,Gaia DR3 5915549029052267264,5915549029052267264,1429638936,2016.0,259.99503622814694,0.28697577,-60.000067787672336,0.23440298,0.6074682590574833,0.3346868,1.8150351,6.03289,-5.719915935797138,0.2891814,-1.9178944532110376,0.2618962,0.5080151,-0.28447333,-0.46743822,-0.5224461,-0.16624756,-0.45914125,-0.5949658,0.05342354,0.26476243,0.27077627,503,0,500,3,-0.2696954,508.7449,0.0,0.0,95,False,,1.3881694,0.062779725,-0.15714091,-0.012456178,0.19349267,-0.048138063,0.01597835,58,23,0.5074241,62,32,0,0.04771123,176.63853,8,0,0.9907594,0.27130088,0.2153468,0.18509921,0.25235787,-143.85551,-15.978337,-1.5561687,-31.449743,False,531,263.7164737175325,0.6821829,386.57736,19.634523,53,139.81271542988145,4.5188503,30.939886,19.974676,50,311.1462541521794,5.1354117,60.588375,18.515484,1.7100145,0,53,0,50,0,1.4591923,0.34015274,1.1190395,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,331.12874398286306,-12.825985561115672,263.7739653017091,-36.77683648071449,False,False,0,False,False,False,False,False,False,False,False,5.5605254e-10,1.0537562e-08,0.9999848,,,,,,,,,,,,,,,,,,,,,,
4,0.0025514068814895263,1636148068921376768,Gaia DR3 5915549033352192768,5915549033352192768,898358331,2016.0,259.9949280292335,0.92555845,-59.99977799190502,0.7283881,1.1923098124657407,0.9072731,1.3141686,5.670048,-0.16299105525684,0.9893837,-5.667704931286678,0.83395743,0.7499116,-0.24301048,-0.37765536,-0.66520125,-0.3214673,-0.5466095,-0.7996154,0.1025631,0.44121978,0.5452799,304,0,303,1,1.2183491,343.79095,0.0,0.0,95,False,,1.6137903,0.15398827,-0.025213912,0.07431209,0.23179083,-0.10490316,-0.0736768,35,15,1.7995502,41,20,1,0.08639944,164.2938,0,12,1.049263,0.121581905,0.6272844,0.07738031,0.008066806,-166.45146,-22.240526,-35.04089,-13.625442,False,301,130.05061123125043,1.605893,80.98336,20.402086,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,331.1289639354813,-12.825783290802313,263.7738667952811,-36.776552433262445,False,False,0,False,False,False,False,False,False,False,False,0.0045869183,0.00010936809,0.9952798,,,,,,,,,,,,,,,,,,,,,,
5,0.002766361299106387,1636148068921376768,Gaia DR3 5915549033354875904,5915549033354875904,13357459,2016.0,260.00549068436266,1.1106446,-60.00038198808329,0.86695117,0.4175064615337178,1.0612874,0.39339623,9.092918,-7.254264189803051,1.1825866,-5.482409752539638,0.9521176,0.63361293,-0.2256119,-0.66010773,-0.58633715,-0.2364243,-0.57019746,-0.6771563,0.088812865,0.13369218,0.3911472,248,0,247,1,-0.33016482,261.7437,0.0,0.0,31,False,1.522957,,,,,,,,29,15,2.0997376,30,16,0,0.026472269,63.458168,0,0,0.9836599,0.24886687,0.34831408,0.15512736,0.18061098,-129.327,-18.922832,-3.1246133,-27.30537,False,255,94.59487106067455,0.76265574,124.033516,20.747698,25,49.49955081553226,5.180842,9.554345,21.10204,27,57.03554495595412,5.5237913,10.325435,20.35753,1.1262249,0,0,0,0,0,0.74450874,0.3543415,0.39016724,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,331.13137274127774,-12.830552020875404,263.7805008624718,-36.776698748096926,False,False,0,False,False,False,False,False,False,False,False,3.3530725e-07,1.6723948e-09,0.9999963,,,,,,,,,,,,,,,,,,,,,,
6,0.0029858537368328475,1636148068921376768,Gaia DR3 5915548651095135872,5915548651095135872,1746139835,2016.0,259.99571368341117,0.4451728,-60.00206767658329,0.36319542,1.3612981929897416,0.5243223,2.5963006,5.1221914,-1.5307550648903865,0.4307225,-4.88811150880476,0.40614238,0.52840686,-0.3563268,-0.4848403,-0.5556008,-0.21703017,-0.47776794,-0.6103407,0.058387555,0.31199515,0.27530438,509,0,509,0,1.7621423,589.85425,1.3915361,1.6695521,95,False,,1.4674894,0.09421717,-0.13288295,0.0076999473,0.21729198,-0.09149466,-0.0014593375,58,22,0.78600216,62,34,0,0.026357526,29.344622,0,0,1.0553939,0.3054176,0.2021558,0.2316529,0.26083213,-140.25676,-15.226725,-1.6237254,-31.123749,False,540,164.79983108880188,0.62116283,265.3086,20.144976,50,53.69873194933984,3.7748482,14.225402,21.013632,52,144.43140450757048,5.2585726,27.465895,19.348742,1.2022473,0,0,0,0,0,1.6648903,0.86865616,0.79623413,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,331.1272068547167,-12.827352298329588,263.7746020328874,-36.77879968891468,False,False,0,False,False,False,False,False,False,False,False,1.4213299e-10,1.5061773e-10,0.9999993,,,,,,,,,,,,,,,,,,,,,,
7,0.0034673158193642053,1636148068921376768,Gaia DR3 5915549033354875136,5915549033354875136,210253888,2016.0,259.99993911294166,4.033056,-59.99652787263956,4.8343396,,,,,,,,,-0.095204525,,,,,,,,,,52,0,52,0,0.88190097,55.332695,3.2265959,0.77043974,3,False,,,,,,,,,6,5,15.506768,6,1,0,0.043445796,100.04965,0,0,,0.17152587,0.5765179,0.36756507,0.5531546,177.97307,-38.473747,9.468411,-34.88916,False,52,73.21351831636503,1.5485581,47.278507,21.025888,4,22.536725695147997,11.014994,2.0460045,21.956316,5,95.66442676426294,7.0801334,13.51167,19.796019,1.6144717,0,0,0,0,0,2.1602974,0.93042755,1.2298698,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,331.13315754503566,-12.826132583528276,263.7766333565334,-36.77309829678163,False,False,0,False,False,False,False,False,False,False,False,0.0003919444,2.8396324e-05,0.9992674,,,,,,,,,,,,,,,,,,,,,,
8,0.0035017028975454913,1636148068921376768,Gaia DR3 5915549033354876160,5915549033354876160,556274966,2016.0,260.0018091687247,0.97681314,-60.0033794970332,0.73369855,-2.0923350496094066,1.1799566,-1.7732306,8.049646,-3.7029169944941036,0.9487729,-7.147392064655136,0.9116512,0.42973793,-0.36561286,-0.41557,-0.557672,-0.26498017,-0.48433647,-0.45223433,0.12414031,0.29357943,0.2098677,306,0,304,2,5.639225,480.6214,3.0459485,2.3965359,95,False,,0.95496553,0.207781,-0.0989275,0.12191876,0.14612569,-0.14479475,0.04298791,35,19,1.6746372,35,16,0,0.034503624,179.46797,0,0,1.2384671,0.33028543,0.22707242,0.3147946,0.37666854,-162.80081,-11.003919,7.599644,-24.291363,False,296,98.33810437788343,0.79807466,123.219185,20.705563,26,63.521161566955705,6.7649918,9.389688,20.831245,31,80.76843848842856,7.1912584,11.231475,19.979792,1.4672806,0,0,0,0,0,0.8514538,0.12568283,0.72577095,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,331.1277659036189,-12.830625057381042,263.7785339755608,-36.779843775172175,False,False,0,False,False,False,False,False,False,False,False,3.1652867e-06,8.546432e-09,0.9999879,,,,,,,,,,,,,,,,,,,,,,
9,0.004208916874892151,1636148068921376768,Gaia DR3 5915549033361464704,5915549033361464704,930868529,2016.0,260.00125916297714,0.3029579,-59.995832509410164,0.25471976,0.3670807420167561,0.3623489,1.0130588,4.652356,-1.3036162552426487,0.31018767,-4.465982917043553,0.28137916,0.472379,-0.30978557,-0.51031905,-0.47198337,-0.1874679,-0.42187452,-0.57389796,0.10568632,0.22970687,0.18462819,506,0,502,4,-0.55135494,505.1001,0.0,0.0,31,False,1.499396,,,,,,,,58,22,0.53308856,62,33,0,0.031780563,35.095802,0,0,0.98189646,0.3065227,0.17421895,0.18965608,0.28135613,-143.95714,-15.099708,-0.8507641,-32.415813,False,526,234.7583315896207,0.6605594,355.39322,19.760815,56,111.68935887697789,4.982667,22.415577,20.218513,57,168.93253478965912,4.652257,36.311954,19.178612,1.195365,0,5,0,5,0,1.0399017,0.45769882,0.5822029,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,331.13412356146983,-12.82631165044438,263.77737951323473,-36.77234860502049,False,False,0,False,False,False,False,False,False,False,False,1.8682527e-09,5.1309396e-13,0.99998724,,,,,,,,,,,,,,,,,,,,,,
10,0.004293290443988907,1636148068921376768,Gaia DR3 5915549033352192512,5915549033352192512,1205198342,2016.0,260.00608866917435,0.37287232,-59.99696167425128,0.3050998,0.8480658798515119,0.44825846,1.8919128,18.246693,3.3360533732470627,0.38448122,-17.939134574970552,0.34150356,0.4631696,-0.2645425,-0.4851314,-0.4746719,-0.14430188,-0.4231051,-0.5773376,0.012861205,0.26097238,0.20841637,496,0,495,1,0.7676428,538.94464,0.87946194,0.8088129,95,False,,1.3379785,0.08359397,-0.12360147,0.014535271,0.20691915,-0.09000271,-0.021717958,57,23,0.65217984,59,32,1,0.023169957,35.124207,1,0,1.0239595,0.2734061,0.19674213,0.18794635,0.27207595,-130.95209,-16.127974,-3.2366662,-31.739431,False,507,187.75871436103048,0.65757334,285.53275,20.003366,45,62.19447208760108,7.214683,8.620542,20.854162,50,220.85010721817193,4.3145,51.18788,18.887651,1.507491,0,0,0,0,0,1.9665108,0.85079575,1.115715,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,331.13448916472356,-12.82895366462837,263.78050474784084,-36.773265391042784,False,False,0,False,False,False,False,False,False,False,False,1.3350109e-13,6.2560964e-13,0.99999756,,,,,,,,,,,,,,,,,,,,,,
11,0.004503703544908201,1636148068921376768,Gaia DR3 5915549033354874752,5915549033354874752,1378161985,2016.0,260.0023674680818,0.7138253,-59.995647984619865,0.66368955,-0.3235974528049211,1.0228395,-0.31637165,2.0195591,-0.5394401620779825,0.7489156,1.946181870528465,0.7666082,0.5759264,-0.35958,-0.5449839,-0.53155226,-0.42740512,-0.43679863,-0.7218092,0.14779295,0.54450667,0.23333108,338,0,335,3,0.92486733,378.14227,0.0,0.0699169,95,False,,1.5114493,0.159388,-0.05655284,0.08443594,0.15367097,-0.22139141,-0.040204827,39,19,1.4382511,43,24,0,0.017050812,100.55133,0,7,1.0352458,0.2847774,0.26598045,0.11790204,0.17076533,-135.52498,-20.818062,-26.462355,-37.305492,False,352,107.82034114870899,0.66739154,161.55486,20.605616,3,62.48409709761298,14.516278,4.3044157,20.84912,4,40.88154348151681,15.735736,2.5980065,20.719078,0.958684,0,0,0,0,0,0.13004112,0.24350357,-0.11346245,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,331.13459018593187,-12.826677991970222,263.77804897246153,-36.772116984432806,False,False,0,False,False,False,False,False,False,False,False,1.4333186e-05,3.3227923e-09,0.99998295,,,,,,,,,,,,,,,,,,,,,,
12,0.004881855965456701,1636148068921376768,Gaia DR3 5915548655403695488,5915548655403695488,1524821779,2016.0,260.0004068124892,0.012329593,-60.004872865617955,0.010588002,0.2209328216714008,0.015543283,14.214039,3.0123098,-2.3486390880885484,0.012789723,-1.886240816090663,0.012023273,0.40613785,-0.29685014,-0.33858138,-0.46670887,-0.18748116,-0.39569017,-0.48081553,0.019098813,0.21520716,0.16907175,507,0,505,2,0.048777774,503.9546,0.0,0.0,31,False,1.4918953,,,,,,,,58,23,0.021324927,61,32,0,0.022656064,24.348656,0,0,1.000876,0.28918943,0.19062905,0.15934338,0.2694726,-141.45505,-17.58452,-2.7945056,-33.499218,False,512,55677.53484145911,7.1553793,7781.2134,13.823167,58,26071.664520912505,19.273449,1352.7244,14.2981205,52,42420.6767778386,18.65471,2273.9927,13.178951,1.2301612,0,0,0,1,0,1.1191692,0.47495365,0.6442156,-5.200933,2.302084,2,31,6,18,12.258902,,,852.2762,,4750.0,3.0,-1.5,111,,,,12.958473,0.041719403,25,,NOT_AVAILABLE,331.12608874878737,-12.830843110799057,263.7778226758534,-36.781392037127176,False,False,0,True,True,False,False,False,False,True,False,1.022076e-13,5.1052185e-13,0.9999817,,,,,,,,,,,,,,,,,,,,,,
13,0.004934656533495926,1636148068921376768,Gaia DR3 5915549029052281344,5915549029052281344,327137025,2016.0,259.99521983554587,0.35613316,-59.995681287822244,0.3018423,-0.35853958824010457,0.4106866,-0.87302476,7.8491216,-4.5096719335430615,0.3677179,-6.424295412885558,0.33042192,0.5138004,-0.23640494,-0.5151206,-0.52142334,-0.1439865,-0.46879032,-0.60115343,0.025796227,0.24962552,0.2604868,500,0,498,2,-0.2727475,513.2897,0.0,0.0,31,False,1.5076747,,,,,,,,58,23,0.6435082,61,33,0,0.03863268,17.757248,0,0,0.99065244,0.27313232,0.18383983,0.13031213,0.28817463,-139.21988,-16.654835,-3.187449,-32.048607,False,525,190.4651622813538,0.6764312,281.5736,19.987827,56,86.52216689360353,4.439774,19.487967,20.495724,57,128.868643153066,4.6460285,27.737377,19.472527,1.1308672,0,0,0,0,0,1.0231972,0.5078964,0.51530075,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,331.13257853344095,-12.823689803110003,263.77360702203606,-36.77245841584417,False,False,0,False,False,False,False,False,False,False,False,1.1045725e-09,3.0709138e-10,0.9999958,,,,,,,,,,,,,,,,,,,,,,
14,0.005193641197205393,1636148068921376768,Gaia DR3 5915549029052259328,5915549029052259328,578286121,2016.0,260.0099176137435,0.123376615,-60.00155910082569,0.10838421,0.4079781103833599,0.15417852,2.646141,6.9744067,-6.686926531137687,0.12439464,1.981757759871986,0.11614057,0.45315796,-0.22086555,-0.4608154,-0.48559493,-0.048385363,-0.4275006,-0.57421845,-0.031147636,0.20307374,0.2029006,499,0,499,0,0.83095944,542.1507,0.08597288,0.061710678,31,False,1.4633646,,,,,,,,57,22,0.21604992,60,35,0,0.026136443,32.45233,0,0,1.0258719,0.26825866,0.2084598,0.15868182,0.249499,-134.64536,-15.96948,-3.019089,-30.791437,False,506,775.0394673292344,0.9331307,830.5798,18.464058,52,333.6147379764479,5.4566092,61.13957,19.03043,55,594.001686310822,6.121075,97.04205,17.813427,1.1968634,0,1,0,1,0,1.2170029,0.5663719,0.65063095,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,331.1315849619198,-12.833050403687503,263.7833806212918,-36.77768075123896,False,False,0,False,False,False,False,False,True,False,False,1.0209138e-13,5.1041815e-13,0.9999943,4564.113,4547.9453,4623.8887,4.7978,4.7307,4.8212,-1.0782,-1.2016,-0.6837,1617.3735,1557.3975,1882.7087,0.0166,0.0038,0.0658,0.0129,0.0029,0.0511,0.0069,0.0015,0.0273,PHOENIX
15,0.0053964991210009436,1636148068921376768,Gaia DR3 5915549033354876288,5915549033354876288,569544018,2016.0,260.009691680005,1.5249605,-60.00238276784479,1.1689202,2.589348610823408,1.8903883,1.3697443,9.20847,-1.6868067132309867,1.2942464,-9.052657180369371,1.3039685,0.76096755,-0.59047204,-0.68471277,-0.7135149,-0.53087014,-0.6453637,-0.7712303,0.28657386,0.51231104,0.5959996,189,0,188,1,0.20506999,198.37073,0.36533326,0.028727813,95,False,,1.5423357,0.25923216,-0.24719338,-0.10728017,0.38197008,-0.018594937,0.02312446,22,11,2.8926268,22,13,0,0.03922155,11.5728245,0,0,1.0089303,0.03734942,0.46565512,0.43586358,0.21844418,-72.60585,-26.718033,2.5704498,-28.111008,False,184,88.94630026261449,0.8367246,106.302956,20.814547,8,35.28107380204366,6.3882113,5.522841,21.469688,9,74.4908932675597,13.924039,5.349805,20.067638,1.2341375,0,0,0,0,0,1.40205,0.65514183,0.7469082,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,331.1308117242968,-12.83340081475091,263.7833287114231,-36.778511087702306,False,False,0,False,False,False,False,False,False,False,False,7.3983726e-09,1.4009273e-09,0.9999905,,,,,,,,,,,,,,,,,,,,,,
16,0.0055997650453886785,1636148068921376768,Gaia DR3 5915548651095142144,5915548651095142144,1442466230,2016.0,259.98903332556483,0.24356568,-60.00110120622477,0.22356877,0.4089914019478982,0.324782,1.2592797,4.3431625,0.3493059729509739,0.24955022,-4.329093213439782,0.2557518,0.46268398,-0.32750762,-0.461619,-0.4708067,-0.3361758,-0.33934182,-0.65208054,0.041889127,0.39116603,0.13502929,504,0,498,6,0.7709663,541.73193,0.3429074,0.25640973,31,False,1.4780227,,,,,,,,59,23,0.45085996,63,34,0,0.04618925,10.746068,0,0,1.0239712,0.2986467,0.16790068,0.19405146,0.2636909,-139.02281,-13.389951,-3.1018357,-32.345074,False,523,307.64969712722603,0.6744419,456.1545,19.467226,58,133.61731783994873,4.4268246,30.183558,20.023886,55,224.27730370171338,4.262754,52.613243,18.870932,1.1633186,0,0,0,1,0,1.1529541,0.5566597,0.5962944,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,331.1261873136296,-12.824020399513321,263.7703434161786,-36.77812507962121,False,False,0,False,False,False,False,False,False,False,False,9.8279926e-11,5.129046e-13,0.99998295,,,,,,,,,,,,,,,,,,,,,,
17,0.005943603244341487,1636148068921376768,Gaia DR3 5915548655395069696,5915548655395069696,1768511591,2016.0,260.0001138651232,0.2982462,-60.00593838163066,0.2597944,-0.13367192499800012,0.38919985,-0.34345317,5.973637,-2.927626457135013,0.29524332,-5.207047530328624,0.34416652,0.44517806,-0.3371888,-0.46598864,-0.42739552,-0.20257184,-0.42406377,-0.26956883,0.039071057,0.15105762,0.15658508,440,0,436,4,-1.5276078,421.37442,0.0,0.0,95,False,,1.2348955,0.07224231,-0.18534371,-0.03648771,0.2008488,-0.03445769,0.0050961105,51,21,0.5427422,55,26,0,0.030380668,17.145826,0,0,0.9476024,0.25219366,0.15791442,0.30497852,0.47805288,-129.48701,-40.00482,3.3264368,-33.678837,False,461,249.0689421478528,0.81141937,306.95465,19.696568,47,161.8743898663649,11.502351,14.073157,19.815598,43,321.89339419279406,11.411772,28.207136,18.478615,1.9423047,0,0,0,0,0,1.3369827,0.11903,1.2179527,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,331.12508835655876,-12.831296260106306,263.77775523589406,-36.782466213270204,False,False,0,False,False,False,False,False,False,False,False,2.2973547e-10,8.092138e-09,0.999999,,,,,,,,,,,,,,,,,,,,,,
18,0.006534630049900757,1636148068921376768,Gaia DR3 5915548655396535040,5915548655396535040,200290201,2016.0,259.99132098755194,0.28464484,-60.0048754959986,0.23063779,1.057610904606446,0.33497965,3.1572392,8.210318,-6.200130368530751,0.28820705,-5.382164724871517,0.2616054,0.49759844,-0.36616337,-0.55809766,-0.44572085,-0.25871024,-0.41516235,-0.5776452,0.10046089,0.22438195,0.17599411,476,0,476,0,2.6797361,582.4036,0.7828465,1.3512827,95,False,,1.4016792,0.05922658,-0.12016973,0.0010543508,0.21971361,-0.08442961,-0.0113036595,55,21,0.49730745,61,34,0,0.046461113,30.34903,0,30,1.087935,0.3264376,0.18993562,0.1969993,0.2553793,-136.50874,-12.36698,-2.7769415,-30.22644,False,474,314.3602691858077,0.84172994,373.46927,19.443798,11,108.45551704780746,9.85959,11.000003,20.250414,10,361.7090721737631,20.86626,17.334639,18.351997,1.4956235,0,5,0,5,0,1.8984165,0.8066158,1.0918007,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,331.1235664763995,-12.827024239974946,263.77217285145656,-36.78178654948047,False,False,0,False,False,False,False,False,False,False,False,1.4651062e-10,8.988631e-10,0.9999978,,,,,,,,,,,,,,,,,,,,,,
19,0.006610583119323243,1636148068921376768,Gaia DR3 5915549033360817408,5915549033360817408,584841555,2016.0,260.0099623628894,0.04242222,-60.00434841878243,0.03624657,0.14435763413994665,0.05214284,2.7685034,3.8766286,-1.6075619613363727,0.042736836,-3.527604459003774,0.040709924,0.426294,-0.289356,-0.39549774,-0.48231027,-0.16405879,-0.40041453,-0.5367846,-0.0011586345,0.25104898,0.17700478,524,0,524,0,-0.50222844,524.8693,0.0,0.0,31,False,1.4739455,,,,,,,,60,23,0.073306635,63,35,0,0.023079084,28.421265,0,0,0.9838133,0.28310058,0.18188734,0.19395801,0.2625778,-135.97096,-14.3354025,-3.8371072,-32.627953,False,515,4118.621214156947,1.8164636,2267.3845,16.650488,59,1839.1492863008248,6.9813905,263.43594,17.177,60,3216.191167818578,7.398877,434.6864,15.979541,1.2274351,0,0,0,0,0,1.1974592,0.52651215,0.6709471,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,331.129190986347,-12.834577637834673,263.78370848279826,-36.780457770514516,False,False,0,True,False,False,False,False,True,True,False,1.0206937e-13,5.099159e-13,0.99999535,4817.8945,4800.2954,4854.9434,4.3023,4.2778,4.3281,-0.9833,-1.019,-0.9288,1591.0576,1536.5107,1629.0632,0.2208,0.2019,0.254,0.1745,0.1596,0.201,0.0937,0.0856,0.1079,PHOENIX
